,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
36223,'092505B0100',092505B010040277,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2505,1,B,0,Urbana,2,40,35,13,40,3,8,126,8,6,12,0,1,1,0,1,0,0,0,0,0,13,307,645,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:27
36224,'092505C0100',092505C010043762,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2505,1,C,0,Urbana,2,46,21,13,25,7,6,154,3,1,3,0,2,0,0,1,0,0,0,0,0,5,287,645,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:06
36225,'092505C0200',092505C020041812,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2505,2,C,0,Urbana,2,37,38,12,30,8,11,152,5,1,9,0,6,0,0,1,0,0,0,0,0,24,334,644,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:05
36226,'092506B0100',092506B010040278,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2506,1,B,0,Urbana,2,31,31,12,21,4,14,103,5,0,6,0,0,1,0,2,0,0,0,0,1,7,238,509,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:46
36227,'092506C0100',092506C010043766,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2506,1,C,0,Urbana,2,42,30,16,27,6,11,105,10,0,11,0,1,0,0,0,0,0,0,0,0,5,264,508,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:31
36228,'092507B0100',092507B010040279,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2507,1,B,0,Urbana,2,55,38,12,17,5,9,126,11,2,5,0,3,0,0,0,0,0,0,0,0,11,294,652,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:43
36229,'092507C0100',092507C010043769,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2507,1,C,0,Urbana,2,49,37,15,15,6,10,139,19,3,4,0,3,1,0,0,0,0,0,0,0,8,309,652,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:23
36230,'092508B0100',092508B010040280,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2508,1,B,0,Urbana,2,63,56,3,27,4,22,104,13,2,6,0,2,0,0,0,0,0,0,0,1,3,306,503,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:26
36231,'092509B0100',092509B010040281,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2509,1,B,0,Urbana,2,64,32,14,13,11,21,125,5,2,6,0,3,0,0,0,0,0,0,0,0,18,314,596,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:09
36232,'092509C0100',092509C010041813,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2509,1,C,0,Urbana,2,63,31,17,10,7,18,119,10,2,6,0,3,0,0,0,0,0,0,0,0,13,299,596,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:08
36233,'092509C0200',092509C020041815,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2509,2,C,0,Urbana,2,66,38,14,8,11,16,135,8,4,11,0,4,0,0,0,0,0,0,0,0,8,323,595,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:12
36234,'092515B0100',092515B010040282,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2515,1,B,0,Urbana,2,52,57,16,6,10,11,124,6,0,5,0,3,0,0,0,0,0,0,0,1,4,295,609,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:09
36235,'092515C0100',092515C010041817,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2515,1,C,0,Urbana,2,44,42,19,15,6,7,145,9,2,6,0,1,1,0,0,0,0,0,0,0,8,305,608,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:59
36236,'092516B0100',092516B010040283,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2516,1,B,0,Urbana,2,66,59,8,24,6,10,151,13,3,5,0,7,0,0,0,0,0,0,0,2,15,369,713,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:10
36237,'092516C0100',092516C010041818,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2516,1,C,0,Urbana,2,79,56,9,12,7,11,178,7,1,7,0,2,0,0,0,0,0,0,0,1,15,385,712,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:36
36238,'092517B0100',092517B010040284,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2517,1,B,0,Urbana,2,36,28,6,8,6,14,78,5,0,1,0,1,1,0,0,0,0,0,0,0,5,189,381,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:21
36239,'092517C0100',092517C010043773,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2517,1,C,0,Urbana,2,41,23,8,13,8,9,73,3,0,2,0,1,0,0,0,0,0,0,0,0,4,185,381,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:21
36240,'092518B0100',092518B010040285,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2518,1,B,0,Urbana,2,54,35,9,7,7,9,119,1,3,7,0,0,0,0,0,0,0,0,0,0,14,265,536,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:42
36241,'092518C0100',092518C010041820,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2518,1,C,0,Urbana,2,40,44,4,8,5,6,132,4,0,4,0,1,1,0,1,0,0,0,0,1,13,264,535,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:04
36242,'092519B0100',092519B010040286,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2519,1,B,0,Urbana,2,65,43,12,10,5,16,144,3,2,7,0,3,1,0,1,0,0,0,0,0,9,321,697,Cotejo (Levantada en Casilla),I-D,09/06/2021 16:06:44
36243,'092519C0100',092519C010031691,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2519,1,C,0,Urbana,2,60,33,11,17,4,21,142,6,2,0,0,3,2,0,0,0,0,0,0,0,5,306,697,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:32
36244,'092520B0100',092520B010040287,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2520,1,B,0,Urbana,2,42,24,35,5,1,9,89,3,1,6,0,1,0,0,0,0,0,0,0,3,3,222,425,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:46
36245,'092520C0100',092520C010043774,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2520,1,C,0,Urbana,2,39,22,32,3,4,13,91,3,0,4,0,4,0,0,0,0,0,0,0,0,5,220,425,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:26
36246,'092521B0100',092521B010040288,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2521,1,B,0,Urbana,2,59,32,30,7,8,4,133,5,2,1,0,2,1,0,0,0,0,0,0,0,11,295,578,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:52
36247,'092521C0100',092521C010040402,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2521,1,C,0,Urbana,2,45,41,25,5,7,11,159,4,1,4,0,2,0,0,0,0,0,0,0,0,11,315,578,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:10
36248,'092522B0100',092522B010040289,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2522,1,B,0,Urbana,2,54,37,16,6,6,5,128,5,2,5,0,0,0,0,0,0,0,0,0,1,15,280,514,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:04
36249,'092522C0100',092522C010040562,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2522,1,C,0,Urbana,2,42,34,14,6,6,2,126,3,0,5,0,1,1,0,0,0,0,0,0,0,11,251,513,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:17
36250,'092523B0100',092523B010040290,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2523,1,B,0,Urbana,2,80,44,14,11,6,13,128,1,4,6,0,2,0,0,0,0,0,0,0,0,9,318,574,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:50
36251,'092523C0100',092523C010040563,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2523,1,C,0,Urbana,2,64,37,17,13,2,10,140,4,0,3,0,7,1,0,1,0,0,0,0,0,7,306,574,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:55
36252,'092524B0100',092524B010040291,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2524,1,B,0,Urbana,2,26,39,102,17,10,17,179,5,0,4,0,0,1,0,0,0,0,0,0,0,17,417,732,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:16
36253,'092524C0100',092524C010038955,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2524,1,C,0,Urbana,2,36,20,103,9,9,8,193,8,5,5,0,4,1,0,1,0,0,0,0,0,13,415,731,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:07
36254,'092525B0100',092525B010040292,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2525,1,B,0,Urbana,2,33,24,10,5,8,7,123,2,1,2,0,0,0,0,0,0,0,0,0,0,6,221,444,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:40
36255,'092525C0100',092525C010038956,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2525,1,C,0,Urbana,2,15,26,22,1,2,2,121,4,1,4,0,1,2,1,0,0,0,0,0,0,7,209,443,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:21
36256,'092526B0100',092526B010040293,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2526,1,B,0,Urbana,2,43,35,10,8,5,6,141,2,2,4,0,1,0,0,0,0,0,0,0,1,18,276,591,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:00
36257,'092526C0100',092526C010038957,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2526,1,C,0,Urbana,2,59,41,9,14,6,6,138,4,2,4,0,8,1,0,0,0,0,0,0,1,6,299,590,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:20
36258,'092527B0100',092527B010040294,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2527,1,B,0,Urbana,2,18,19,15,5,4,3,104,1,2,3,0,1,0,0,0,0,0,0,0,0,7,182,389,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:01
36259,'092527C0100',092527C010038958,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2527,1,C,0,Urbana,2,11,26,24,7,6,7,98,1,3,7,0,0,0,0,0,0,0,0,0,0,6,196,388,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:05
36260,'092528B0100',092528B010040295,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2528,1,B,0,Urbana,2,40,24,35,2,5,11,158,4,1,2,0,3,0,0,0,0,0,0,0,0,11,296,539,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:51
36261,'092528C0100',092528C010040782,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2528,1,C,0,Urbana,2,25,40,19,6,6,10,142,2,1,6,0,3,0,0,0,0,0,0,0,0,11,271,538,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:48
36262,'092529B0100',092529B010040456,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2529,1,B,0,Urbana,2,35,24,24,14,4,4,124,5,0,4,0,1,1,0,0,0,0,0,0,0,7,247,521,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:53
36263,'092529C0100',092529C010040785,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2529,1,C,0,Urbana,2,39,23,26,7,4,5,109,6,0,3,0,0,0,0,0,0,0,0,0,1,9,232,521,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:19
36264,'092530B0100',092530B010040457,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2530,1,B,0,Urbana,2,53,42,43,9,4,12,133,5,2,5,0,2,0,0,0,0,0,0,0,0,13,323,741,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:43
36265,'092530C0100',092530C010040787,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2530,1,C,0,Urbana,2,59,42,23,6,8,6,184,4,1,8,0,3,1,0,0,0,0,0,0,1,0,346,740,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:10
36266,'092531B0100',092531B010040458,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2531,1,B,0,Urbana,2,61,36,9,8,4,16,121,4,2,4,0,3,0,0,0,0,0,0,0,0,9,277,632,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:35
36267,'092531C0100',092531C010029641,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2531,1,C,0,Urbana,2,60,57,21,13,1,11,127,12,2,3,0,3,1,0,0,0,0,0,0,0,5,316,632,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:00
36268,'092532B0100',092532B010040459,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2532,1,B,0,Urbana,2,38,24,11,7,5,5,96,7,2,2,0,0,1,0,0,0,0,0,0,0,9,207,479,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:54
36269,'092532C0100',092532C010040790,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2532,1,C,0,Urbana,2,28,33,4,10,7,11,120,7,0,2,0,0,0,0,0,0,0,0,0,0,6,228,478,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:00
36270,'092533B0100',092533B010040460,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2533,1,B,0,Urbana,2,59,38,11,7,7,9,158,4,4,5,0,3,0,0,0,0,0,0,0,0,4,309,722,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:03
36271,'092533C0100',092533C010029808,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2533,1,C,0,Urbana,2,61,40,13,14,5,16,179,4,3,2,0,1,0,0,0,0,0,0,0,0,15,353,721,Cotejo (Levantada en Casilla),I-D,09/06/2021 17:06:41
36272,'092534B0100',092534B010040461,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2534,1,B,0,Urbana,2,42,23,6,8,3,7,136,3,2,6,0,2,2,0,0,0,0,0,0,0,15,255,553,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:17
36273,'092534C0100',092534C010029812,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2534,1,C,0,Urbana,2,30,33,15,13,6,6,140,3,1,9,0,0,0,0,1,0,0,0,0,0,1,258,553,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:32
36274,'092535B0100',092535B010040462,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2535,1,B,0,Urbana,2,69,65,6,17,8,19,15,5,4,5,0,3,1,0,0,0,0,0,0,2,16,235,707,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:58
36275,'092535C0100',092535C010042141,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2535,1,C,0,Urbana,2,72,38,13,7,4,9,145,7,1,11,0,5,0,0,0,0,0,0,0,0,12,324,706,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:12
36276,'092536B0100',092536B010040463,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2536,1,B,0,Urbana,2,57,62,11,8,5,20,118,2,3,10,0,5,1,0,1,0,0,0,0,0,12,315,660,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:35
36277,'092536C0100',092536C010040566,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2536,1,C,0,Urbana,2,74,42,9,16,5,12,133,6,4,8,0,0,0,0,1,0,0,0,0,1,15,326,660,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:36
36278,'092536C0200',092536C020041174,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2536,2,C,0,Urbana,2,55,46,10,5,9,16,124,3,1,4,0,0,0,0,0,0,0,0,0,1,15,289,659,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:46
36279,'092536C0300',092536C030041177,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2536,3,C,0,Urbana,2,80,44,8,10,6,14,142,10,0,5,0,3,0,0,0,0,0,0,0,1,10,333,659,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:00
36280,'092537B0100',092537B010040464,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2537,1,B,0,Urbana,2,43,17,5,13,8,21,147,4,3,2,0,1,0,0,0,0,0,0,0,2,10,276,621,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:59
36281,'092537C0100',092537C010040795,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2537,1,C,0,Urbana,2,24,40,3,7,14,18,146,10,2,5,0,1,0,0,0,0,0,0,0,0,5,275,621,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:37
36282,'092538B0100',092538B010040465,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2538,1,B,0,Urbana,2,36,32,9,16,14,26,158,9,0,5,0,3,1,0,0,0,0,0,0,1,8,318,613,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:51
36283,'092538C0100',092538C010042140,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2538,1,C,0,Urbana,2,31,35,7,7,8,15,178,4,0,4,0,5,0,0,0,0,0,0,0,0,6,300,613,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:25
36284,'092539B0100',092539B010040466,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2539,1,B,0,Urbana,2,45,40,13,14,9,15,143,12,5,4,0,2,0,0,0,0,0,0,0,0,14,316,737,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:04
36285,'092539C0100',092539C010040798,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2539,1,C,0,Urbana,2,43,37,12,14,3,17,153,9,2,3,0,0,0,0,0,0,0,0,0,0,10,303,737,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:50
36286,'092539C0200',092539C020041179,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2539,2,C,0,Urbana,2,39,43,8,18,5,18,150,8,0,5,0,3,0,0,1,0,0,0,0,0,17,315,737,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:25
36287,'092540B0100',092540B010040467,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2540,1,B,0,Urbana,2,43,38,5,6,8,19,120,4,3,9,0,2,1,0,1,0,0,0,0,0,11,270,602,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:34
36288,'092540C0100',092540C010042142,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2540,1,C,0,Urbana,2,32,36,5,4,3,7,180,3,2,6,0,7,0,0,0,0,0,0,0,0,16,301,602,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:29
36289,'092540C0200',092540C020042143,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2540,2,C,0,Urbana,2,41,31,5,13,6,9,126,2,2,6,0,3,1,0,0,0,0,0,0,0,13,258,602,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:18
36290,'092540C0300',092540C030040572,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2540,3,C,0,Urbana,2,48,39,11,7,8,20,160,4,0,4,0,2,0,0,0,0,0,0,0,0,15,318,601,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:30
36291,'092541B0100',092541B010040684,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2541,1,B,0,Urbana,2,49,22,7,10,5,13,113,8,0,6,0,1,1,0,0,0,0,0,0,1,9,245,502,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:39
36292,'092541C0200',092541C020040808,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2541,2,C,0,Urbana,2,54,11,4,4,4,14,121,8,1,1,0,2,0,0,0,0,0,0,0,0,15,239,501,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:57
36293,'092541C0100',092541C010040804,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2541,1,C,0,Urbana,2,48,33,6,5,9,10,136,1,0,4,0,3,0,0,0,0,0,0,0,0,7,262,502,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:24
36294,'092544B0100',092544B010040685,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2544,1,B,0,Urbana,2,35,39,6,8,6,15,140,3,2,6,0,3,0,0,0,0,0,0,0,0,6,269,551,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:43
36295,'092544C0200',092544C020040814,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2544,2,C,0,Urbana,2,30,40,12,4,2,15,155,5,1,6,0,3,1,0,0,0,0,0,0,1,3,278,551,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:32
36296,'092544C0100',092544C010041181,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2544,1,C,0,Urbana,2,28,31,11,10,12,10,132,5,1,1,0,0,0,0,1,0,0,0,0,0,6,248,551,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:36
36297,'092545B0100',092545B010040686,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2545,1,B,0,Urbana,2,34,28,11,6,7,9,129,2,0,0,0,7,0,0,0,0,0,0,0,0,9,242,541,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:26
36298,'092545C0100',092545C010029821,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2545,1,C,0,Urbana,2,35,27,6,8,5,5,146,8,1,3,0,2,2,0,0,0,0,0,0,0,1,249,540,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:17
36299,'092546B0100',092546B010040687,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2546,1,B,0,Urbana,2,43,39,10,5,8,12,129,5,5,4,0,1,1,0,0,0,0,0,0,0,11,273,568,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:37
36300,'092547B0100',092547B010040688,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2547,1,B,0,Urbana,2,53,53,12,13,4,11,122,5,2,8,0,5,1,0,0,0,0,0,0,0,8,297,645,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:24
36301,'092547C0100',092547C010040822,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2547,1,C,0,Urbana,2,44,33,14,12,10,7,142,5,0,3,0,1,1,0,0,0,0,0,0,0,10,282,645,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:15
36302,'092548B0100',092548B010040689,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2548,1,B,0,Urbana,2,47,35,11,9,3,10,113,3,3,4,0,3,2,0,0,0,0,0,0,0,8,251,559,Recuento (Para recuento (SRA)),I-D,09/06/2021 16:06:18
36303,'092548C0200',092548C020041185,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2548,2,C,0,Urbana,2,49,40,12,12,7,11,132,6,1,6,0,0,0,0,0,0,0,0,0,0,8,284,558,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:11
36304,'092548C0100',092548C010041182,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2548,1,C,0,Urbana,2,45,45,9,15,5,9,107,2,3,3,0,1,0,1,0,0,0,0,0,0,8,253,559,Recuento (Para recuento (SRA)),I-D,09/06/2021 16:06:36
36305,'092549B0100',092549B010040690,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2549,1,B,0,Urbana,2,52,48,8,10,8,14,166,5,1,5,0,3,0,0,0,0,0,0,0,0,11,331,668,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:12
36306,'092549C0100',092549C010041189,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2549,1,C,0,Urbana,2,67,40,9,15,5,13,129,5,2,6,0,2,0,0,0,0,0,0,0,0,7,300,667,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:42
36307,'092550B0100',092550B010040691,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2550,1,B,0,Urbana,2,37,33,9,8,4,7,127,5,0,2,0,1,0,0,0,0,0,0,0,0,13,246,514,Recuento (Para recuento (SRA)),I-D,09/06/2021 16:06:29
36308,'092550C0100',092550C010040982,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2550,1,C,0,Urbana,2,38,20,16,9,4,8,111,0,0,1,0,0,1,0,0,0,0,0,0,0,6,214,514,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:15
36309,'092551B0100',092551B010040692,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2551,1,B,0,Urbana,2,22,33,22,7,9,12,132,7,3,1,0,0,0,0,0,0,0,0,0,0,11,259,564,Recuento (Para recuento (SRA)),I-D,09/06/2021 17:06:51
36310,'092551C0100',092551C010041194,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2551,1,C,0,Urbana,2,22,27,31,11,6,6,122,1,2,3,0,0,0,0,0,0,0,0,0,0,10,241,564,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:48
36311,'092552B0100',092552B010040693,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2552,1,B,0,Urbana,2,63,46,17,12,6,22,138,8,4,5,0,2,0,0,0,0,0,0,0,0,8,331,714,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:38
36312,'092552C0100',092552C010041367,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2552,1,C,0,Urbana,2,41,42,10,5,11,15,155,5,5,4,0,0,0,0,0,0,0,0,0,0,19,312,713,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:10
36313,'092553B0100',092553B010040694,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2553,1,B,0,Urbana,2,38,41,9,10,6,11,142,3,0,3,0,2,1,0,0,0,0,0,0,2,12,280,567,Recuento (Para recuento (SRA)),I-D,09/06/2021 17:06:04
36314,'092553C0100',092553C010041370,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2553,1,C,0,Urbana,2,46,36,9,7,5,7,126,6,1,2,0,3,0,0,1,0,0,0,0,1,6,256,566,Recuento (Para recuento (SRA)),I-D,09/06/2021 17:06:19
36315,'092554B0100',092554B010040695,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2554,1,B,0,Urbana,2,64,24,11,4,5,12,188,2,1,3,0,2,0,0,0,0,0,0,0,0,4,320,666,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:31
36316,'092554C0100',092554C010040989,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2554,1,C,0,Urbana,2,36,21,16,9,5,11,179,4,1,5,0,4,0,0,0,0,0,0,0,0,12,303,665,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:17
36317,'092555B0100',092555B010040696,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2555,1,B,0,Urbana,2,22,28,10,5,7,13,168,14,4,3,0,1,0,0,0,0,0,0,0,0,11,286,665,Cotejo (Levantada en Casilla),I-D,09/06/2021 18:06:00
36318,'092555C0100',092555C010041374,9,CIUDAD DE MÉXICO,19,IZTAPALAPA,2555,1,C,0,Urbana,2,31,25,3,7,4,5,147,14,10,4,0,1,0,0,1,0,0,0,0,0,21,273,665,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:39
